name,styleUrl,longitude,latitude,ward
R.B.I COLONY (CHEMBUR-E),0,72.903337,19.051105,    M/W   
SARSOLE BUS STATION,0,73.014697,19.039993,    M/W   
SHANTARAM PATIL CHOWK (VASHI),0,73.002603,19.072492,    N   
TALOJA PHATA,0,73.086187,19.03246,    N   
URAN PHATA,0,73.029372,19.034107,    M/W   
VASHI BUS STATION,0,72.997805,19.075529,    N   
GHANSOLI SECTOR 3,0,73.003307,19.114754,    T   
BHANDUP POLICE STATION,0,72.93762,19.15084,    T   
MHADA COLONY (HIRANANDANI-POWAI),0,72.905235,19.115148,    N   
NAVJEEVAN SOCIETY (KURLA-W),0,72.880248,19.077548,    L   
NEW AGRIPADA (SANTACRUZ-E),0,72.845855,19.085381,    M/E   
MILITARY CAMP (KALINA),0,72.858238,19.081901,    M/E   
VIDYA VIHAR S.T.WORKSHOP,0,72.890413,19.080859,    L   
SHEETAL CINEMA (KURLA-W),0,72.881794,19.081921,    L   
VAKOLA POLICE STATION (HANUMAN MANDIR),0,72.847246,19.079175,    M/E   
VIDYA NAGARI (CANTEEN),0,72.859414,19.07097,    L   
BUDDHA NAGAR (KURLA-W),0,72.881637,19.073492,    L   
ACHARYA ATRE CHOWK (WORLI NAKA),0,72.816644,18.997142,    G/S   
ACHARYA ATRE CHOWK (WORLI NAKA),0,72.817896,18.999672,    G/S   
NATASHA TOWER,0,72.821551,19.126388,    K/W   
BAIL BAZAR,0,72.880947,19.086122,    L   
"CHEMBUR NAKA, SWAMI VIVEKANAND CHOWK",0,72.894235,19.052782,    M/W   
EVERARD NAGAR,0,72.874807,19.050479,    L   
MARATHI VIDNYAN PARISHAD (CHUNABHATTI),0,72.878834,19.053309,    L   
POSTAL COLONY (CHEMBUR),0,72.893386,19.061445,    M/W   
R.C.F. (CHEMBUR),0,72.889597,19.033872,    M/W   
S.G.BARVE MARG NAKA (KURLA-E),0,72.888115,19.057035,    M/W   
TATA POWER CENTRE (MAHUL),0,72.905148,19.004281,    F/N   
UMARSHI BAPPA CHOWK,0,72.888733,19.054831,    M/W   
VINAY HIGH SCHOOL,0,72.900304,19.030786,    M/W   
SCLR DOUBLE DECK FLY OVER JUNCTION (KURLA-E),0,72.885271,19.063538,    L   
NEHRU NAGAR (KURLA-E),0,72.883048,19.062571,    L   
VIVEKANAND SCHOOL (CHEMBUR),0,72.887748,19.049085,    M/W   
DERASAR LANE,0,72.90764,19.081822,    N   
MANSUKH DYEING COMPANY,0,72.933631,19.129483,    T   
PANT NAGAR,0,72.913864,19.083549,    N   
RAMABAI NAGAR (GHATKOPAR-E),0,72.915547,19.077677,    N   
SOMMAIYA COLLEGE (VIDYAVIHAR-E),0,72.903167,19.074666,    N   
AHILYABAI HOLKAR CHOWK (CHURCHGATE),0,72.82793,18.934019,    A   
BABULNATH JUNCTION,0,72.808747,18.96098,    D   
BAJAJ BHAVAN,0,72.822249,18.926498,    A   
PRINCESS STREET (KALBADEVI),0,72.827246,18.946404,    B   
THAKURDWAR (GIRGAON),0,72.823216,18.952129,    B   
VIDHAN BHAVAN,0,72.824633,18.925326,    A   
SHRIMATI MOTIBEN DALVI HOSPITAL,0,72.810582,18.958425,    D   
"DR.AMBEDKAR UDYAN, POWAI",0,72.894871,19.125651,    G/N   
KINGSTON SEZ (POWAI),0,72.913007,19.114232,    N   
GHATKOPAR PIPE LINE,0,72.903334,19.087557,    N   
I.I.T.MARKET (POWAI),0,72.919013,19.12742,    N   
JAMBHULPADA,0,72.899692,19.093889,    N   
MAHARASHTRA NAGAR (BHANDUP-W),0,72.928382,19.139871,    T   
SARVODAYA HOSPITAL (GHATKOPAR-W),0,72.90853,19.092347,    N   
VIKHROLI DEPOT,0,72.918734,19.100697,    N   
PRATAP NAGAR (BHANDUP-W),0,72.923677,19.139129,    T   
ADARSH VIDYALAYA (KANJURMARG-E),0,72.934485,19.136773,    T   
GHATKOPAR STATION (E),0,72.907915,19.085074,    N   
JANATA MARKET (VIKHROLI-E),0,72.940038,19.121298,    N   
ST.JOSEPH TECHNICAL SCHOOL,0,72.888532,19.080885,    L   
GOL BUILDING (KURLA-W),0,72.874875,19.067265,    L   
HOLY CROSS SCHOOL (KURLA-W),0,72.885899,19.08232,    L   
CITYLIGHT CINEMA,0,72.841647,19.029764,    F/N   
COMRADE P.K.KURNE CHOWK (WORLI ),0,72.821252,19.006297,    G/S   
DEEPAK CINEMA,0,72.830732,19.00587,    G/S   
DHANMILL NAKA,0,72.830787,19.008219,    G/S   
NATIONAL (HINDUJA) HOSPITAL,0,72.839593,19.032075,    F/N   
K.V.YADAV CHOWK,0,72.826939,18.997511,    G/S   
LOWER PAREL WORKSHOP,0,72.831,19.00232,    G/S   
COMRADE P.K.KURNE CHOWK (WORLI ),0,72.820788,19.004643,    G/S   
PHOENIX MILL,0,72.82619,18.995649,    G/S   
ADARSH HIGH SCHOOL (ANIK),0,72.875981,19.021778,    F/N   
ANDHERI STATION (W),0,72.845707,19.12046,    K/W   
ANDHERI MARKET,0,72.843519,19.123359,    K/W   
SHAHAJIRAJE SPORTS COMPLEX (ANDHERI-W),0,72.837537,19.127736,    K/W   
MHADA COLONY (FOUR BUNGALOWS),0,72.822473,19.138006,    K/W   
DHAKE COLONY,0,72.833241,19.127679,    K/W   
FOUR BUNGALOWS MARKET,0,72.825409,19.127926,    K/W   
JEEVAN NAGAR,0,72.831508,19.131535,    K/W   
AAI TULJABHAVANI CHOWK,0,72.829523,19.141833,    H/W   
KAMLAKAR WALAWALKAR UDYAN,0,72.828384,19.152619,    H/W   
NANA-NANI PARK (VERSOVA),0,72.818861,19.127407,    K/W   
NAVRANG TALKIES (ANDHERI-W),0,72.841313,19.124342,    K/W   
AHILYABAI HOLKAR CHOWK (CHURCHGATE),0,72.827482,18.935798,    A   
"BHAGATSINGH NAGAR, SEJAL PARK",0,72.83689,19.155145,    H/W   
GOREGAON POLICE STATION,0,72.846014,19.158503,    H/W   
JOGESHWARI TELEPHONE EXCHANGE,0,72.843259,19.141463,    H/W   
SINDHI COLONY (JOGESHWARI-W),0,72.842193,19.144001,    H/W   
FREE PRESS JOURNAL MARG,0,72.824909,18.924531,    A   
MANGALDAS MARKET,0,72.831498,18.948205,    B   
PRESIDENT HOTEL,0,72.82187,18.9146,    A   
INCOME TAX OFFICE (MARINE LINES),0,72.826814,18.940044,    B   
K.C.COLLEGE,0,72.828106,18.92765,    A   
MAKER TOWER,0,72.817616,18.916232,    A   
VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),0,72.828786,18.943632,    B   
RALIWAY POLICE GROUND,0,72.913723,19.077451,    N   
SHIVAI VIDYALAYA (BHANDUP-E),0,72.94647,19.152765,    T   
MUNICIPAL SCHOOL (KURLA-E),0,72.893402,19.067514,    M/W   
SAHAKAR NAGAR (SCLR- KURLA-E),0,72.894296,19.065041,    M/W   
BABULNATH JUNCTION,0,72.809679,18.959364,    D   
CRICKET CLUB OF INDIA,0,72.82218,18.930274,    A   
AHILYABAI HOLKAR CHOWK (CHURCHGATE),0,72.827808,18.932465,    A   
WALKESHWAR,0,72.796151,18.946587,    D   
MEHRABAD BAUG,0,72.839008,19.1438,    H/W   
BANGUR NAGAR,0,72.835206,19.168794,    H/W   
MAHATMA GANDHI VIDYALAYA (JOGESHWARI-W),0,72.83668,19.143355,    H/W   
MADINA MANZIL (MALAD-W),0,72.845225,19.172035,    H/W   
POLICE COLONY (WORLI),0,72.8168,19.004387,    G/S   
PRABODHANKAR THACKERAY CHOWK (DADAR-W),0,72.836534,19.019832,    G/S   
RANADE ROAD (DADAR-W),0,72.837549,19.021612,    G/S   
RAGHUVANSHI MILL,0,72.823952,18.99169,    G/S   
"PRABHADEVI, RAVINDRA NATYA MANDIR",0,72.830231,19.014786,    G/S   
"PAREL S.T.DEPOT, SANT ROHIDAS CHOWK",0,72.833721,19.00898,    G/S   
"PAREL S.T.DEPOT, SANT ROHIDAS CHOWK",0,72.833113,19.00879,    G/S   
SHARDASHRAM VIDYAMANDIR,0,72.836984,19.015279,    G/S   
VEER HUTATMA BHAI KOTWAL UDYAN (PLAZA),0,72.841794,19.023359,    F/N   
WORLI SEA FACE (S),0,72.812944,19.003734,    G/S   
"CHAITYABHUMI, BHAGOJI KEER CREMETORI",0,72.835571,19.025107,    G/S   
KANDIVALI STATION (W),0,72.851278,19.205167,    R/S   
NANAVATI HOSPITAL,0,72.839518,19.096317,    M/E   
SANTACRUZ STATION (W) ROAD,0,72.837989,19.081843,    M/E   
SHOPPERS STOP (ANDHERI-W),0,72.843135,19.115345,    K/W   
UTPAL SANGHAVI SCHOOL,0,72.828206,19.11267,    K/W   
JUHU BUS STATION,0,72.826527,19.107815,    K/W   
MITHIBAI COLLEGE,0,72.836833,19.103353,    K/W   
JUHU SHOPPING CENTRE (JVPD),0,72.835227,19.115891,    K/W   
VESAVA LINK ROAD,0,72.824253,19.123237,    K/W   
D SOUZA NAGAR,0,72.887689,19.0958,    N   
KALINA,0,72.862128,19.077313,    L   
KURLA STATION (W),0,72.879027,19.067565,    L   
KURLA DEPOT,0,72.876581,19.074863,    L   
600 TENAMENT GATE,0,72.921035,19.054371,    M/W   
SHATABDI HOSPITAL (DEONAR),0,72.91014,19.049508,    M/W   
GOVANDI STATION ROAD (W),0,72.915154,19.055995,    M/W   
M-EAST WARD OFFICE (GOVANDI-WEST),0,72.921349,19.056187,    M/W   
GHATLA VILLAGE,0,72.905312,19.053951,    M/W   
"ACHARYA GARDEN, DIAMOND GARDEN",0,72.900837,19.053805,    M/W   
R.B.I.STAFF QUARTERS,0,72.903574,19.053038,    M/W   
SHIVAJI NAGAR DEPOT,0,72.928482,19.066342,    N   
"AIROLI SEWERAGE PLANT, PREMDAN",0,72.993184,19.154849,    T   
AIROLI SECTOR 16,0,72.992755,19.149917,    T   
AIROLI SECTOR 16,0,72.992917,19.150793,    T   
AIROLI SECTOR 17,0,72.992822,19.152004,    T   
AIROLI SECTOR 5,0,72.998734,19.148136,    T   
POST & TELEGRAPHS (MULUND-W),0,72.943417,19.171284,    T   
PARSIK NAGAR,0,73.008342,19.205744,    T   
PAWAR NAGAR (THANE),0,72.9677833,19.2284667,    T   
"SHIVAJI CHOWK, KALWA NAKA",0,72.987763,19.196136,    T   
ST.MARY SCHOOL (MULUND-W),0,72.947087,19.165033,    T   
VRINDAVAN SOCIETY (THANE),0,72.982658,19.208188,    T   
WAGLE WARD COMMITTEE OFFICE,0,72.955338,19.187727,    T   
E.S.I.S.HOSPITAL (THANE),0,72.954026,19.2036,    T   
MHADA COLONY BUS STATION (MULUND-E),0,72.96805,19.169433,    T   
S.I.W.SCHOOL (WADALA ),0,72.860081,19.020921,    F/N   
LOKMANYA TILAK HOSPITAL (SION),0,72.860802,19.037653,    F/N   
"DR.AMBEDKAR UDYAN, CHEMBUR",0,72.900418,19.058268,    M/W   
KHERWADI (BANDRA-E),0,72.846222,19.062,    M/E   
CRESCENZO,0,72.867913,19.061715,    L   
BANDRA (W) BUS STATION,0,72.83915,19.054145,    F/N   
BANDRA (W) BUS STATION,0,72.839862,19.054787,    F/N   
KHAR DANDA,0,72.822687,19.074488,    M/E   
MAHIM KOLIWADA,0,72.838548,19.045888,    F/N   
SHERLEY VILLAGE,0,72.822719,19.070215,    M/E   
K.F.C. MARKET (BANDRA-W),0,72.834267,19.065688,    M/E   
GENERAL ARUN KUMAR VAIDYA MARG JUNCTION (GOREGAON-E),0,72.861243,19.174556,    H/W   
ALIKA NAGAR JUNCTION,0,72.872602,19.197734,    R/S   
GOREGAON CHECK NAKA NO.1,0,72.85832,19.165737,    H/W   
LASHYACHANDI SOCIETY,0,72.871199,19.172113,    H/W   
MILAN SUBWAY,0,72.843666,19.090059,    M/E   
VILE PARLE SUBWAY,0,72.845879,19.091939,    M/E   
SHEETAL CINEMA (KURLA-W),0,72.881804,19.08193,    L   
VAKOLA PIPE LINE,0,72.85212,19.080569,    M/E   
VIDYA NAGARI (KALINA),0,72.861266,19.072516,    L   
ACHARYA VINOBA BHAVE NAGAR (KURLA-W),0,72.881532,19.073691,    L   
ACHARYA ATRE CHOWK (WORLI NAKA),0,72.816654,18.997331,    G/S   
CENTURY MILL,0,72.826315,19.006346,    G/S   
COMRADE P.K.KURNE CHOWK (WORLI ),0,72.821974,19.00627,    G/S   
GANDHI MAIDAN (WORLI),0,72.819053,19.00166,    G/S   
"JAKHADEVI, DADAR POLICE STATION",0,72.834296,19.015015,    G/S   
KASTURBA GANDHI HOSPITAL (SAATRASTA),0,72.829305,18.983807,    E   
AMRUT ANGAN,0,73.012851,19.20894,    T   
"ANAND NAGAR, KOPRI",0,72.967119,19.179009,    T   
ANAND NAGAR (KOPRI) POLICE CHOWKY,0,72.968278,19.17357,    T   
ANNABHAU SATHE CHOWK (THANE),0,72.949157,19.200736,    T   
ATRIA SOCIETY,0,72.982294,19.245497,    T   
BALKUM NAKA,0,72.989555,19.221485,    T   
BHANDUP PUMPING CENTRE,0,72.955824,19.154997,    T   
DR.K.B.HEDGEWAR CHOWK,0,72.937181,19.163903,    T   
BHANDUP VILLAGE (E) JUNCTION,0,72.950538,19.156216,    T   
BHANDUP VILLAGE (E) JUNCTION,0,72.950538,19.156144,    T   
BRAHMAND AZAD NAGAR,0,72.980637,19.239463,    T   
BRAHMAND AZAD NAGAR,0,72.980665,19.239554,    T   
BRAHMAND PHASE-3,0,72.981521,19.241153,    T   
SHIVAJI NAGAR DEPOT,0,72.92795,19.066261,    N   
MALAD DEPOT,0,72.835119,19.184098,    P/N   
MALAD STATION (W),0,72.847286,19.187963,    P/N   
MALAD DEPOT,0,72.835909,19.182807,    P/N   
MOVIE TIME CINEMA (MALAD-W),0,72.83503,19.188985,    P/N   
MARIAMMAN MANDIR,0,72.83715,19.189104,    P/N   
RANI SATI NAGAR (MALAD-W),0,72.846854,19.180718,    P/N   
AJARA BANK,0,72.825069,19.23114,    R/C   
BABHAI NAKA,0,72.848486,19.228545,    R/C   
BORIVALI (W) BUS STATION,0,72.856882,19.231675,    R/C   
BORIVALI (W) STATION,0,72.856436,19.229624,    R/C   
BORIVALI (W) STATION,0,72.856388,19.229904,    R/C   
NAGRI NIWARA VIDYALAYA,0,72.878138,19.174989,    H/W   
SAMBHAJI NAGAR (KANDIVALI-E),0,72.863595,19.200955,    R/S   
SHANTARAM TALAO (MALAD-E),0,72.859623,19.185913,    P/N   
"SHIVSHAHI PRAKALP, MANTRI PARK",0,72.881459,19.167709,    H/W   
UDYOG BHAVAN,0,72.851182,19.162616,    H/W   
"AAREY UNIT NO.6, MARKET",0,72.874069,19.157649,    H/W   
KURLA S.T.DEPOT,0,72.884077,19.056681,    L   
BHAKTI PARK GATE (ANIK),0,72.879433,19.033886,    F/N   
H.P. NAGAR (MAHUL),0,72.892896,19.027667,    M/W   
PRIYADARSHINI (CHUNABHATTI),0,72.880051,19.052569,    L   
THAKKAR BAPPA COLONY (KURLA-E),0,72.886689,19.05782,    M/W   
WADALA ROAD (MAHUL),0,72.890115,19.021269,    F/N   
MATUNGA STATION (W),0,72.847497,19.031294,    F/N   
NATIONAL ASSOCIATION FOR BLIND (NAB),0,72.816186,19.011162,    G/S   
GOPIKRISHNA PIRAMAL HOSPITAL,0,72.825267,18.998332,    G/S   
PRABODHANKAR THACKERAY CHOWK (DADAR-W),0,72.835699,19.018033,    G/S   
"AMBIKA MILL BUS STATION, H.U.RAKHANGI CHOWK",0,72.823204,18.989666,    E   
RUPAREL COLLEGE (DADAR-W),0,72.846123,19.027038,    F/N   
"PAREL S.T.DEPOT, SANT ROHIDAS CHOWK",0,72.831365,19.010388,    G/S   
"SASMIRA MARG, MUNICIPAL COLONY",0,72.820232,19.011834,    G/S   
WORLI SEA FACE (N),0,72.818376,19.016205,    G/S   
"HANUMAN MANDIR (DADAR-W), D SILVA SCHOOL",0,72.840932,19.020088,    F/S   
BEST RECEIVING CENTRE (WORLI),0,72.822598,18.998447,    G/S   
CHIKOOWADI,0,72.839467,19.219514,    R/S   
CADBURY JUNCTION (THANE),0,72.968546,19.203934,    T   
DADLANI PARK (THANE-W),0,72.995822,19.222396,    T   
DHANVANTARI HOSPITAL,0,72.953418,19.176163,    T   
AIROLI SECTOR 9,0,72.993487,19.148236,    T   
"DIVA VILLAGE, SECTOR 8",0,72.994704,19.148263,    T   
DNYAN SARITA (THANE),0,72.949442,19.202669,    T   
DNYAN SARITA (THANE),0,72.949499,19.202678,    T   
DONGARI PADA,0,72.973228,19.250856,    T   
DUNCAN COMPANY,0,72.939281,19.168149,    T   
DUNCAN COMPANY,0,72.939148,19.168185,    T   
EDENWOOD,0,72.9699,19.2278333,    T   
FOREST OFFICE (THANE),0,72.964609,19.189073,    T   
GARIB NAGAR,0,72.963555,19.27196,    T   
GOMANT NAGAR (DAHISAR-W),0,72.858796,19.243493,    R/N   
I.C.COLONY (BORIVALI -W),0,72.846961,19.247461,    R/N   
KALPANA CHAWLA CHOWK (BORIVALI -W),0,72.846233,19.240983,    R/N   
PRASANNA JEEVAN SOCIETY,0,72.847724,19.230107,    R/C   
RAMESHWAR BANK (BORIVALI -W),0,72.840775,19.224682,    R/C   
DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),0,72.850748,19.230796,    R/C   
SHANTI ASHRAM (BORIVALI-W),0,72.845965,19.242952,    R/N   
TECHNICAL SCHOOL (BORIVALI -W),0,72.853898,19.242912,    R/N   
KARUNA HOSPITAL,0,72.853423,19.241566,    R/N   
GOVIND NAGAR,0,72.851421,19.234139,    R/C   
NILDHARA BUILDING,0,72.851419,19.237445,    R/N   
ANTOP HILL POLICE STATION,0,72.863257,19.031068,    F/N   
ADARSH HIGH SCHOOL (ANIK),0,72.8758,19.022103,    F/N   
ADARSH NAGAR (JOGESHWARI-W),0,72.831289,19.145041,    H/W   
ANDHERI STATION (W),0,72.846155,19.118346,    K/W   
FILMALAYA (AMBOLI),0,72.843687,19.127966,    K/W   
DADAR STATION (W),0,72.840573,19.016663,    F/S   
JAY GANGA,0,72.820852,19.212084,    R/S   
AGARKAR CHOWK (ANDHERI-E),0,72.847952,19.117625,    K/W   
Y.B.CHAVAN MARG JUNCTION (VASHI),0,72.997281,19.067796,    N   
SAHYADRI GUEST HOUSE (MALABAR HILL),0,72.802886,18.953098,    D   
PARIJAT,0,72.830203,19.050932,    F/N   
MHADA COLONY (KANDIVALI-E),0,72.872318,19.195701,    R/S   
"VIRWANI ESTATE, SARVODAYA NAGAR",0,72.859097,19.17058,    H/W   
DENA BANK (KANDIVALI-W),0,72.848749,19.204253,    R/S   
GANESH MANDIR (KANDIVALI-W),0,72.822266,19.215482,    R/S   
INDIAN EDUCATION SCHOOL (KANDIVALI-W),0,72.824085,19.213098,    R/S   
KAMRAJ NAGAR (KANDIVALI-W),0,72.835119,19.208661,    R/S   
POISAR DEPOT,0,72.850968,19.21467,    R/S   
RENUKA NAGAR,0,72.835764,19.211426,    R/S   
SAI SIDDHI SOCIETY (KANDIVALI-W),0,72.81611,19.215044,    R/S   
AGARKAR CHOWK (ANDHERI-E),0,72.848512,19.119152,    K/W   
AMBASSADOR HOTEL (SAHAR),0,72.873516,19.103238,    G/N   
ASHOK NAGAR (MAROL MAROSHI),0,72.88536,19.118999,    G/N   
BAMAN PADA (CHAKALA),0,72.858177,19.104088,    G/N   
BOROSIL GLASS FACTORY,0,72.883317,19.117471,    G/N   
GAWANPADA FIRE BRIGADE (MULUND-E),0,72.966529,19.17245,    T   
GHANSOLI VILLAGE,0,73.004632,19.126118,    T   
E.S.I.S.HOSPITAL (MULUND),0,72.945631,19.179514,    T   
HANUMAN CHOWK (MULUND-E),0,72.959094,19.170237,    T   
HANUMAN CHOWK (MULUND-E),0,72.960121,19.168864,    T   
HARI NIWAS (THANE),0,72.968536,19.191711,    T   
HIGHLAND PARK (MULUND-W),0,72.932217,19.169982,    T   
HINDUSTAN CHOWK (MULUND-W),0,72.938596,19.176903,    T   
HIRANANDANI ESTATE (THANE-W),0,72.98433,19.258199,    T   
HIRANANDANI GATE (THANE-W),0,72.979544,19.249789,    T   
HIRANANDANI GATE (THANE-W),0,72.979335,19.249916,    T   
"NIRMAL LIFE STYLE, HOECHST COMPANY",0,72.938397,19.16589,    T   
JAY SHASTRI NAGAR,0,72.933966,19.171446,    T   
BARKAT ALI DARGAH,0,72.865685,19.019976,    F/N   
INDIAN HUME PIPE COMPANY,0,72.866235,19.021674,    F/N   
JAIN SOCIETY (SION),0,72.861751,19.039677,    F/N   
KHALSA COLLEGE (MATUNGA-E),0,72.857067,19.025021,    F/N   
MAHESHWARI UDYAN (KINGS CIRCLE),0,72.856742,19.02849,    F/N   
RANI LAXMIBAI CHOWK (SION),0,72.862966,19.041051,    F/N   
"SAMAJ MANDIR HALL (SION KOLIWADA), SARDAR NAGAR",0,72.865874,19.038279,    F/N   
LOKMANYA TILAK HOSPITAL (SION),0,72.861125,19.037734,    F/N   
WADALA CHURCH,0,72.857232,19.019212,    F/N   
ANTOP HILL,0,72.866822,19.026282,    F/N   
SHIVAJI NAGAR (GOVANDI) POST OFFICE,0,72.921281,19.062429,    M/W   
SHIVAJI NAGAR (GOVANDI) ROAD NO.12,0,72.923398,19.068211,    N   
SEVEN BUNGALOWS BUS STATION,0,72.820331,19.130398,    K/W   
ANDHERI STATION (W),0,72.845925,19.121011,    K/W   
BHATI VILLAGE,0,72.78616,19.158618,    H/W   
"FIRE BRIGADE, KHARODI COLONY",0,72.822131,19.195237,    P/N   
"KAMAL BAUG, 14TH BUNGALOWS -(MADH)",0,72.787893,19.155828,    H/W   
EKTA NAGAR (KANDIVALI-W),0,72.827984,19.201032,    R/S   
ASMITA JYOTI,0,72.826904,19.196324,    P/N   
JANKALYAN NAGAR POLICE CHOWKY,0,72.82053,19.199283,    P/N   
BORIVALI (E) STATION,0,72.858546,19.231279,    R/C   
CHENA BRIDGE,0,72.916151,19.275703,    R/N   
EVERSHINE MILLENIUM PARADISE,0,72.877093,19.21023,    R/C   
JAIN MANDIR (SAMATA NAGAR-KANDIVALI-E),0,72.872651,19.213354,    R/C   
SHANKARWADI (JOGESHWARI-E),0,72.855244,19.128578,    G/N   
SHER-E-PUNJAB (ANDHERI-E),0,72.861091,19.125862,    G/N   
SHYAM NAGAR (MAJAS),0,72.863517,19.138954,    G/N   
GURUNANAK VIDYALAYA (ANDHERI-E),0,72.863171,19.129847,    G/N   
TOLANI COLLEGE,0,72.865148,19.128846,    G/N   
TOLANI NAKA,0,72.86549,19.129966,    G/N   
TOLANI NAKA,0,72.865414,19.129876,    G/N   
VIHAR LAKE,0,72.898117,19.139637,    G/N   
VIKAS NAGAR SOCIETY (ANDHERI-E),0,72.860329,19.128852,    G/N   
OLD NAGARDAS ROAD,0,72.85059,19.12376,    G/N   
GORAI AAKASHVANI,0,72.83262,19.231778,    R/C   
ATMARAM TOWER,0,72.845297,19.245852,    R/N   
BEST OFFICER QUARTERS (GORAI),0,72.833946,19.225437,    R/C   
KADAM PADA (MULUND-W),0,72.948113,19.17853,    T   
KALWA BRIDGE,0,72.983475,19.197356,    T   
KAPUR BAWDI,0,72.977981,19.22117,    T   
KAPUR BAWDI,0,72.979883,19.217538,    T   
KASARVADAVALI,0,72.965477,19.269755,    T   
KHAREGAON NAKA,0,73.001647,19.201833,    T   
KHINDIPADA (DARGAH),0,72.9284833,19.16625,    T   
KHOPAT S.T.TERMINUS,0,72.973186,19.200717,    T   
FORTIS HOSPITAL,0,72.941801,19.16272,    T   
L I C CLY,0,72.954512,19.164717,    T   
LAXMINARAYAN RESIDENCY,0,72.959798,19.219355,    T   
LOKIM COMPANY,0,72.976955,19.230186,    T   
MANPADA,0,72.976318,19.235236,    T   
"AIROLI SEWERAGE PLANT, PREMDAN",0,72.992994,19.154587,    T   
AIROLI SECTOR 10,0,72.990093,19.149041,    T   
"ASHOK NAGAR (THANE), VILO S SOCIETY",0,72.994091,19.222351,    T   
"BRAHMAND, AZAD NAGAR BUS STATION",0,72.986021,19.247648,    T   
CONTAINER CORPORATION OF INDIA,0,72.953048,19.15562,    T   
GANDHI NAGAR (THANE),0,72.9701333,19.2181333,    T   
GAWANPADA FIRE BRIGADE (MULUND-E),0,72.966567,19.172333,    T   
"VEENA NAGAR, GOVARDHAN NAGAR",0,72.94701,19.182053,    T   
HIRA MONGI NAVNEET HOSPITAL,0,72.950443,19.171086,    T   
"NIRMAL LIFE STYLE, HOECHST COMPANY",0,72.938255,19.166125,    T   
KALIDAS NATYAGRUH (MULUND-W),0,72.949197,19.173001,    T   
KAPUR BAWDI,0,72.980016,19.217854,    T   
M.I.D.C (MIRA ROAD),0,72.876894,19.266692,    R/N   
POUSHMATA MANDIR,0,72.955117,19.281111,    R/N   
"SWATANTRAVEER SAVARKAR CHOWK, BHAYANDER (E)",0,72.859821,19.293848,    R/N   
SHITAL GARDEN (MIRA ROAD),0,72.863718,19.283516,    R/N   
SIDDHARAJ SOCIETY,0,72.87215,19.2350833,    R/N   
VIDYA MANDIR (DAHISAR-E),0,72.862498,19.254851,    R/N   
MIRA GAONTHAN,0,72.876998,19.26755,    R/N   
SUNFLOWER SOCIETY,0,72.87401,19.214502,    R/C   
MAHESHWARI UDYAN (KINGS CIRCLE),0,72.856571,19.028282,    F/N   
LOKMANYA TILAK HOSPITAL (SION),0,72.861011,19.037409,    F/N   
KUMBHARWADA (DHARAVI),0,72.854884,19.037541,    F/N   
DHARAVI DEPOT,0,72.857982,19.051239,    F/N   
BHAGWATI HOSPITAL,0,72.854479,19.240573,    R/N   
BHAKTI PALACE (DAHISAR),0,72.84958,19.2559,    R/N   
BORIVALI JAIL (W),0,72.854271,19.224447,    R/C   
BORIVALI (W) STATION,0,72.856616,19.230031,    R/C   
BORIVALI (W) STATION,0,72.855969,19.230772,    R/C   
BORIVALI (W) STATION,0,72.854981,19.228711,    R/C   
BORIVALI (W) STATION,0,72.856217,19.229525,    R/C   
BORIVALI (W) STATION,0,72.854829,19.228621,    R/C   
BORIVALI TELEPHONE EXCHANGE,0,72.856216,19.231802,    R/C   
BORIVALI TELEPHONE EXCHANGE,0,72.856225,19.231829,    R/C   
DAHISAR BRIDGE,0,72.856572,19.254883,    R/N   
DAHISAR BRIDGE,0,72.857048,19.255182,    R/N   
DAHISAR BRIDGE (LINK ROAD),0,72.853727,19.258142,    R/N   
LOKPURAM,0,72.97,19.2247167,    T   
MAHARSHI ARVIND CHOWK (MULUND-W),0,72.951536,19.175883,    T   
MAHARSHI ARVIND CHOWK (MULUND-W),0,72.951013,19.174781,    T   
MADHANI CIRCLE,0,72.97819,19.257498,    T   
"MAHARANA PRATAP CHOWK (MULUND-W), R MALL",0,72.952562,19.183671,    T   
MAHARANA PRATAP CHOWK (MULUND CHECK NAKA-W),0,72.954283,19.184312,    T   
MAJIWADA,0,72.977524,19.214313,    T   
MANISHA NAGAR (KALWA),0,72.990996,19.196894,    T   
MARATHON CHOWK (TEEN HATH NAKA),0,72.963221,19.189452,    T   
MARATHON CHOWK (TEEN HATH NAKA),0,72.964124,19.187456,    T   
"NAHUR VILLAGE, MEHUL CINEMA",0,72.949093,19.165891,    T   
MERIND COMPANY,0,72.94415,19.161835,    T   
MHADA OFFICE (MULUND-E),0,72.965502,19.166099,    T   
LOKMANYA NAGAR (THANE),0,72.951505,19.208857,    T   
"MAHARANA PRATAP CHOWK (MULUND-W), R MALL",0,72.952115,19.183652,    T   
MHADA OFFICE (MULUND-E),0,72.965578,19.166226,    T   
MITHAGAR,0,72.954845,19.163407,    T   
MITHAGAR (MULUND-E),0,72.964152,19.165431,    T   
MAHARANA PRATAP CHOWK (MULUND CHECK NAKA-W),0,72.953713,19.183074,    T   
MULUND DEPOT,0,72.947999,19.175865,    T   
MUNICIPAL SCHOOL (MULUND-W),0,72.953865,19.180897,    T   
