name,styleUrl,longitude,latitude,ward
BORIVALI JAIL (W),0,72.854271,19.224447,NW-35
BORIVALI TELEPHONE EXCHANGE,0,72.856216,19.231802,NW-35
DAHISAR BRIDGE,0,72.856572,19.254883,NW-11
DAHISAR BRIDGE (LINK ROAD),0,72.853727,19.258142,NW-11
LOKPURAM,0,72.97,19.2247167,NW-15
MAHARSHI ARVIND CHOWK (MULUND-W),0,72.951536,19.175883,NW-10
MADHANI CIRCLE,0,72.97819,19.257498,NW-24
"MAHARANA PRATAP CHOWK (MULUND-W), R MALL",0,72.952562,19.183671,NW-10
MAHARANA PRATAP CHOWK (MULUND CHECK NAKA-W),0,72.954283,19.184312,NW-10
MAJIWADA,0,72.977524,19.214313,NW-15
MANISHA NAGAR (KALWA),0,72.990996,19.196894,NW-15
MARATHON CHOWK (TEEN HATH NAKA),0,72.963221,19.189452,NW-10
"NAHUR VILLAGE, MEHUL CINEMA",0,72.949093,19.165891,NW-10
MERIND COMPANY,0,72.94415,19.161835,NW-36
MHADA OFFICE (MULUND-E),0,72.965502,19.166099,NW-10
LOKMANYA NAGAR (THANE),0,72.951505,19.208857,NW-15
MITHAGAR,0,72.954845,19.163407,NW-10
MITHAGAR (MULUND-E),0,72.964152,19.165431,NW-10
MULUND DEPOT,0,72.947999,19.175865,NW-10
MUNICIPAL SCHOOL (MULUND-W),0,72.953865,19.180897,NW-10
NAVGHAR ROAD (MULUND-E),0,72.961718,19.16787,NW-10
AIROLI OCTROI NAKA,0,72.961728,19.153741,NW-10
PARSIK SHIV MANDIR,0,73.00469,19.203197,NW-15
R.T.O. (THANE),0,72.981193,19.199009,NW-15
JOGESHWARI (E) POLICE STATION,0,72.854677,19.139419,NW-2
MODEL TOWN (JOGESHWARI-E),0,72.869804,19.132696,NW-2
POONAM NAGAR (MAJAS),0,72.870125,19.135859,NW-2
SATYA SAIBABA MANDIR (MAHAKALI CAVES RD),0,72.869967,19.129688,NW-2
AZAD NAGAR (WADALA),0,72.855696,19.014405,NW-8
"TATA OIL MILL, HINDUSTAN LEVER LIMITED",0,72.857379,18.980907,NW-13
PAREL STATION (E),0,72.836961,19.007076,NW-33
DHARAMSHI HALL,0,72.855268,19.226435,NW-35
DON BOSCO SCHOOL (BORIVALI ),0,72.842351,19.229688,NW-30
EKSAR VILLAGE,0,72.845398,19.237649,NW-35
GANPAT PATIL NAGAR,0,72.847147,19.253134,NW-35
GORAI BRIDGE,0,72.827631,19.226426,NW-30
GORAI DEPOT,0,72.831516,19.232102,NW-30
HOLY CROSS ROAD (BORIVALI -W),0,72.850146,19.248691,NW-35
KANDAR PADA (DAHISAR BRIDGE),0,72.854546,19.254738,NW-11
MODEL TOWN (MULUND-W),0,72.9443167,19.1846667,NW-10
MUCHHALA COLLEGE,0,72.968264,19.262763,NW-24
MULUND COLONY,0,72.93717,19.174617,NW-10
MAHATMA JYOTIBA PHULE CHOWK (MULUND-W),0,72.934727,19.173162,NW-10
MULUND RAILWAY STATION (W),0,72.95575,19.17285,NW-10
"MULUND (E) TOLL NAKA, MHADA COLONY",0,72.967106,19.16989,NW-10
RABODI POLICE STATION,0,72.981697,19.206047,NW-15
SAINATH NAGAR (THANE-W),0,72.966808,19.2669,NW-24
"AIROLI SECTOR 4, SAI CLINIC",0,72.995713,19.155553,NW-5
ST.PIUS SCHOOL (MULUND-W),0,72.945033,19.166496,NW-10
STANFORD SOCIETY (THANE),0,72.979594,19.256378,NW-24
SWASTIK PARK (THANE),0,72.982796,19.243411,NW-24
AIROLI TOLL NAKA,0,72.964855,19.153217,NW-10
VANDANA CINEMA,0,72.970485,19.194069,NW-15
WAGLE ESTATE POST OFFICE,0,72.957887,19.185649,NW-10
"MAHARASHTRA NAGAR (KANDIVALI-W), YADAV NAGAR",0,72.83338,19.206971,NW-30
TROMBAY,0,72.949871,19.033939,NW-7
LIC OFFICERS TRAINING CENTRE (BORIVALI -W),0,72.846954,19.24279,NW-35
M.H.B.POLICE STATION (BORIVALI -W),0,72.840732,19.23247,NW-30
MADHUBAN SOCIETY,0,72.836401,19.224011,NW-30
MAHARASHTRA NAGAR (BORIVALI -W),0,72.851282,19.228682,NW-35
MOUNT POINSUR CHURCH,0,72.851975,19.244474,NW-35
PRABHODHANKAR THACKERAY NAGAR BUS STATION (CHARKOP),0,72.828852,19.221115,NW-30
PAI NAGAR (BORIVALI -W),0,72.85513,19.234547,NW-35
PEPSI GARDEN,0,72.823339,19.229847,NW-30
PRAGATI HIGH SCHOOL (GORAI),0,72.822095,19.227352,NW-30
RAJHANS SOCIETY (BORIVALI -W),0,72.857791,19.236898,NW-35
RAM MANDIR (BORIVALI -W),0,72.855005,19.237194,NW-35
MUNICIPAL HOSPITAL (MULUND-E),0,72.959959,19.171999,NW-10
NANE PADA JUNCTION,0,72.953951,19.167174,NW-10
NEW SHAKTI MILL,0,72.975525,19.200735,NW-15
VOLTAS,0,72.97185,19.2169667,NW-15
OVALE,0,72.960321,19.274218,NW-24
"SARVODAYA, PARSHWANATH NAGAR (MULUND-W)",0,72.947249,19.164084,NW-10
"M.I.D.C, PASSPORT OFFICE",0,72.955186,19.192208,NW-10
PATLI PADA,0,72.975625,19.245724,NW-24
MAHARASHTRA NAGAR (THANE),0,72.9681333,19.2285,NW-15
ADISHAKTI NAGAR (PIPE LINE),0,72.9463667,19.1853667,NW-10
PIPE LINE (MULUND-W),0,72.947827,19.184971,NW-10
CHINCHVALI BUNDER ROAD,0,72.835902,19.179347,NW-6
"MARVE ROAD NAKA, SWAMI SHIVANAND CHOWK",0,72.845962,19.191468,NW-6
"MITH CHOWKY, KAVI.V.R.KANT CHOWK",0,72.833875,19.194604,NW-23
BAINGANWADI,0,72.92511,19.058717,NW-7
DEONAR MUNICIPAL COLONY,0,72.923468,19.054326,NW-7
DR.AMBEDKAR NAGAR (CHEMBUR),0,72.902734,19.063292,NW-12
"KRISHNA BAUG, FINE ARTS SOCIETY (CHEMBUR)",0,72.897604,19.060941,NW-12
JAFRI ENGLISH SCHOOL,0,72.920909,19.067488,NW-7
SAMRAT ASHOK NAGAR (DEONAR),0,72.910537,19.055497,NW-7
SHANTI BAUG (CHEMBUR),0,72.895449,19.057607,NW-12
NAVJEEVAN SOCIETY (CHEMBUR),0,72.89342,19.047533,NW-12
PASCALWADI,0,72.797869,19.142693,NW-37
DATTAPADA PHATAK,0,72.856725,19.224277,NW-35
"BORIVALI MARKET (E), CARTER ROAD",0,72.860174,19.229455,NW-35
SAI AMRUT SOCIETY (DAHISAR-W),0,72.858569,19.240647,NW-35
SAIBABA NAGAR (KANDARPADA),0,72.852345,19.261313,NW-11
SARDAR VALLABHBHAI PATEL COLLEGE (BORIVALI -W),0,72.845798,19.250179,NW-35
SHIVAJI NAGAR (BORIVALI -W),0,72.8542,19.245433,NW-35
SHIVDHAM (RUSHI COMPLEX),0,72.849677,19.253741,NW-11
SUVIDHYA SCHOOL (GORAI),0,72.828703,19.229896,NW-30
SWAMI VIVEKANAND VIDYALAYA (BORIVALI -W),0,72.831179,19.225914,NW-30
THAKUR PAKHADI,0,72.846009,19.234759,NW-35
VAZIRA NAKA,0,72.844558,19.228976,NW-30
R.R.EDUCATION VIDYALAYA,0,72.966614,19.167581,NW-10
RALLI WOLF,0,72.940165,19.170769,NW-10
RIDDHI SIDDHI SOCIETY (MULUND -E),0,72.955006,19.169415,NW-10
RUNWAL PLAZA (THANE-W),0,72.957506,19.207511,NW-15
SAIDHAM (MULUND-W),0,72.944738,19.167644,NW-10
SANTOSHI MATA MANDIR (MULUND-W),0,72.948464,19.183083,NW-10
SHIVAJI NAGAR BUS STATION,0,72.927883,19.066198,NW-7
"BRAMHALA TALAO, MANORPADA",0,72.976362,19.202641,NW-15
GHATI PADA,0,72.94185,19.1869833,NW-10
USHMA NAGAR,0,72.832563,19.19397,NW-23
NEW ERA TALKIES,0,72.846899,19.183798,NW-6
LOKMANYA TILAK CHOWK (MALAD-W),0,72.844836,19.184682,NW-6
PINKY CINEMA,0,72.847816,19.121952,NW-27
MAJAS DEPOT,0,72.86537,19.139262,NW-2
SHIV MANDIR,0,72.843173,19.128607,NW-14
VERSOVA VIEW (ANDHERI-W),0,72.830284,19.153045,NW-31
TUNGA VILLAGE,0,72.890863,19.120239,NW-20
YOGI NAGAR (BORIVALI -W),0,72.842299,19.235072,NW-35
SHIVSHAKTI SOCIETY,0,72.852069,19.261765,NW-11
KANDARPADA BUS STATION,0,72.85125,19.262604,NW-11
GOVIND NAGAR JUNCTION,0,72.851393,19.233,NW-35
SHRIMAD GOKUL,0,72.851277,19.235439,NW-35
VRUNDAS HOTEL,0,72.853535,19.229496,NW-35
AMULAKH HIGH SCHOOL,0,72.860296,19.026224,NW-21
ANTOP HILL EXTENSION,0,72.869577,19.024973,NW-21
SHIVRAM SOCIETY,0,72.944433,19.175729,NW-10
SIDDHARTH NAGAR (THANE),0,72.970447,19.182496,NW-10
ST.XAVIERS HIGH SCHOOL (THANE),0,72.977584,19.240376,NW-24
SUBHASH NAGAR (THANE),0,72.9738333,19.2162833,NW-15
SUBHASH TOWER,0,73.0115,19.207766,NW-15
SWAMI VIVEKANAND CHOWK (THANE),0,72.967651,19.181692,NW-10
SWAPNA NAGARI (YOGI HILL),0,72.9421333,19.1828,NW-10
"TALAVALI NAKA, NOCIL COMPANY",0,73.003416,19.1306,NW-5
INDIRA DOCK,0,72.843565,18.935872,NW-19
SEWREE COURT,0,72.852982,18.996489,NW-8
CANTEEN STORES DEPARTMENT,0,72.853656,18.9817,NW-13
RUSHI COMPLEX (DAHISAR-W),0,72.851295,19.251493,NW-35
GORAI CREEK,0,72.826256,19.232893,NW-30
MUNICIPAL SCHOOL (ANTOP HILL),0,72.868665,19.025361,NW-21
WADALA FLYOVER BRIDGE,0,72.860414,19.018681,NW-8
AMAR TALKIES,0,72.910462,19.051802,NW-7
DUKES COMPANY (DEONAR),0,72.909628,19.046571,NW-7
P.W.D. GROUND (CHEMBUR),0,72.909555,19.06772,NW-12
M-WEST-MCGM OFFICE,0,72.899485,19.061294,NW-12
SAHAKAR NAGAR (CHEMBUR-E),0,72.893879,19.063831,NW-12
BHARANI NAKA (ANTOP HILL),0,72.871116,19.025616,NW-21
B.P.T. COLONY (BARKAT ALI MARG),0,72.864148,19.017617,NW-8
NADKARNI PARK WELFARE CENTRE,0,72.863104,19.016144,NW-8
C.G.S.DISPENSARY,0,72.862991,19.029803,NW-21
"GODREJ FOODS COMPANY, VEG.OILS (WADALA-E)",0,72.861379,19.009485,NW-8
GURU TEG BAHADUR NAGAR STATION,0,72.863452,19.037474,NW-21
I.B.P COMPANY (SEWREE),0,72.855569,19.004648,NW-8
KANE NAGAR,0,72.865927,19.02957,NW-21
TATWADNYAN VIDYAPITH,0,72.977715,19.223727,NW-15
THANE CIVIL HOSPITAL,0,72.978825,19.199064,NW-15
VAISHALI NAGAR (MULUND-W),0,72.9456667,19.1866,NW-10
"VIDYABEN GARDI SCHOOL, KESHAVPADA",0,72.947267,19.170932,NW-10
WAGHBIL,0,72.972743,19.252563,NW-24
WAGLE CIRCLE,0,72.949918,19.194593,NW-10
"YASHASVI NAGAR, VARDHAMAN GARDEN",0,72.983905,19.218405,NW-15
YOGI HILLS (MULUND-W),0,72.9388,19.1842833,NW-10
SAHAKAR BAZAR (AIROLI),0,72.999704,19.150204,NW-5
MAHALAXMI TEMPLE,0,72.808287,18.976465,NW-4
NAIR HOSPITAL,0,72.822666,18.973784,NW-13
HASRAT MOHANI CHOWK,0,72.828416,18.967798,NW-13
"DNYANSADHANA COLLEGE, KOPARI",0,72.96517,19.184195,NW-10
"DR.AMBEDKAR CHOWK, INDIRA NAGAR THANE",0,72.949899,19.204747,NW-10
KOLBAD,0,72.977171,19.204051,NW-15
MULUND (W) MCGM GARDEN,0,72.948721,19.175883,NW-10
MULUND SONAPUR,0,72.953808,19.178521,NW-10
PANCHAMRUT,0,72.97066,19.256981,NW-24
PAWAR NAGAR BUS STATION (THANE),0,72.966379,19.229003,NW-15
"DON BOSCO, KHALSA COLLEGE",0,72.857068,19.024018,NW-8
KORBA MITHAGAR,0,72.864481,19.016099,NW-8
NADKARNI PARK,0,72.862305,19.017806,NW-8
PRATIKSHA NAGAR DEPOT,0,72.874772,19.044616,NW-21
SANGAM NAGAR (WADALA-E),0,72.869474,19.021649,NW-21
AMBIKA NAGAR,0,72.955718,19.197646,NW-10
FLOWER VALLEY SOCIETY,0,72.972398,19.207818,NW-15
KHOPAT,0,72.973167,19.200627,NW-15
"ORLEM POST OFFICE, S.N.D.T.COLLEGE",0,72.842064,19.19133,NW-6
"CHINCHVALI PHATAK, SARVODAYA BALIKA VIDYALAYA",0,72.84522,19.178729,NW-6
BANK OF BARODA (MALAD-W),0,72.834087,19.178632,NW-6
"ORLEM CHURCH, VALNAI VILLAGE",0,72.837963,19.195564,NW-6
KALINA VILLAGE,0,72.865805,19.077812,NW-32
AIROLI BUS STATION,0,72.998299,19.156944,NW-5
ORLEM WELL,0,72.840551,19.193181,NW-6
SAIBABA PARK (EVERSHINE NAGAR),0,72.833353,19.19258,NW-23
THAKUR NAGAR (CAVES ROAD),0,72.85828,19.137876,NW-2
V.J.T.I.COLLEGE,0,72.854731,19.023918,NW-8
"INDIAN OIL DEPOT (WADALA-E), BARKAT ALI DARGAH",0,72.863927,19.021014,NW-8
GAWANPADA (MULUND-E),0,72.961414,19.172911,NW-10
MULLA BAUG,0,72.975795,19.239292,NW-24
KARMAVEER DADASAHEB GAIKWAD NAGAR (ANTOP HILL),0,72.866046,19.037439,NW-21
SARDAR NAGAR NO.4 (GTB NAGAR),0,72.867406,19.035253,NW-21
SEWREE RAILWAY PHATAK,0,72.855714,19.000637,NW-8
BEST RECEIVING CENTRE ( SION),0,72.872901,19.043459,NW-21
CHOKSI HOSPITAL,0,72.844412,19.191937,NW-6
IJMIMA,0,72.833712,19.184142,NW-6
"DHOLEDEV MANDIR, VASARI TEKDI NO.2",0,72.839785,19.173793,NW-6
INDUSTRIAL ESTATE (MALAD-W),0,72.841754,19.185882,NW-6
NAVY NAGAR (MALAD-W),0,72.838615,19.187316,NW-6
D MART SHOPPING CENTRE-MALAD-W,0,72.835706,19.186809,NW-6
KACHPADA,0,72.835371,19.189564,NW-6
EVERSHINE NAGAR (MALAD-W),0,72.834256,19.193529,NW-23
"NEHRU PLANETARIUM, N.S.C.I (WORLI)",0,72.814194,18.98694,NW-33
CHARKOP SECTOR 2,0,72.824435,19.215538,NW-30
ACHARYA MARATHE COLLEGE,0,72.908094,19.058469,NW-12
ANNABHAU SATHE NAGAR (MANKHURD),0,72.930013,19.056206,NW-7
ASSISI NAGAR (CHEMBUR-W),0,72.912179,19.060548,NW-7
B.M.C.COMPOST PLANT,0,72.927685,19.057416,NW-7
"10TH ROAD, CHEMBUR CHURCH",0,72.900551,19.056416,NW-12
DEONAR POLICE STATION,0,72.917842,19.0583,NW-7
NATIONAL DAIRY,0,72.83383,19.191451,NW-23
SARVODAYA BALIKA VIDYALAYA (MALAD-W),0,72.84582,19.176643,NW-6
SARDAR CHOWK,0,72.842021,19.185114,NW-6
PARADIGM- B,0,72.831737,19.180455,NW-6
SUBHASH NAGAR,0,72.851371,19.13611,NW-2
"MAROLNAKA, MATA RAMABAI AMBEDKAR CHOWK",0,72.880907,19.108517,NW-20
SHREE PARLESHWAR SOCIETY,0,72.846781,19.105834,NW-27
"VISHAL HALL, PRAKASH STUDIO",0,72.852086,19.118512,NW-27
ANUSHAKTI NAGAR,0,72.92613,19.042925,NW-7
KHARGHAR RAILWAY STATION (SUBWAY),0,73.057819,19.027382,NW-17
MAHARASHTRA STATE CO-OPERATIVE BANK,0,73.002355,19.070162,NW-25
TURBHE POLICE STATION,0,73.01899,19.062198,NW-25
KAMOTHE JUNCTION,0,73.098301,19.023634,NW-17
DADAR FIRE BRIGADE,0,72.845248,19.014182,NW-8
AMBEWADI (KALCHOWKY),0,72.84138,18.990447,NW-13
DNYANSAMPADA HIGH SCHOOL,0,72.920616,19.060586,NW-7
DEONAR FIRE BRIGADE COLONY,0,72.92208,19.055753,NW-7
INDIAN OIL NAGAR (GOVANDI),0,72.912435,19.063592,NW-7
JIJAMATA BHOSLE MARG JUNCTION (CHEMBUR),0,72.908547,19.070114,NW-28
MHADA COLONY (SHIVAJI NAGAR),0,72.915456,19.063114,NW-7
NARAYAN GURU HIGH SCHOOL (CHEMBUR-W),0,72.908578,19.061044,NW-12
NEW GAUTAM NAGAR (GOVANDI),0,72.91597,19.06091,NW-7
CITIZEN BANK,0,72.850319,19.24684,NW-35
MANSI PLAZA,0,72.846373,19.244976,NW-35
MUNICIPAL GARDEN (BORIVALI -W),0,72.849811,19.238122,NW-35
YOGI HOTEL (BORIVALI -W),0,72.843983,19.235074,NW-35
RAWLI CAMP,0,72.869039,19.036663,NW-21
BHANDUP PEOPLES SCHOOL,0,72.925616,19.140024,NW-36
DR.K.B.HEDGEWAR CHOWK BHANDUP SONAPUR,0,72.937752,19.161418,NW-36
GELDA NAGAR,0,72.907816,19.097379,NW-28
HUMA CINEMA (KANJURMARG-W),0,72.92577,19.129219,NW-16
VALLABH PARK,0,72.912288,19.077912,NW-28
BEST POWER HOUSE (KUSSARA),0,72.845251,18.96902,NW-13
INSPECTOR KAKLIS CHOWK,0,72.843953,18.964032,NW-13
RAILWAY SANKALP COLONY (MANKHURD),0,72.93313,19.055222,NW-7
"SAIBABA MANDIR (GOVANDI), KOKAN BANK",0,72.919674,19.065085,NW-7
SHIVAJI NAGAR JUNCTION (GOVANDI),0,72.918373,19.062537,NW-7
SHIVAJI NAGAR (GOVANDI) TERMINUS,0,72.925404,19.060623,NW-7
SUBHASH NAGAR (CHEMBUR-E),0,72.904911,19.060175,NW-12
AGARWAL MUNICIPAL HOSPITAL,0,72.945802,19.178566,NW-10
ANAND NAGAR (GHODBUNDER ROAD),0,72.967712,19.264705,NW-24
BRAHMAND PHASE-5,0,72.983481,19.244856,NW-24
BRAHMAND PHASE-6,0,72.984689,19.246573,NW-24
GHANSOLI RAILWAY STATION,0,73.00787,19.116316,NW-5
KHEDEKAR WADI,0,72.954474,19.166705,NW-10
DAVA BAZAR (KALBADEVI),0,72.829268,18.946252,NW-4
GAIWADI,0,72.820423,18.953916,NW-4
ARIHANT INDUSTRIAL ESTATE,0,72.8476833,19.1494667,NW-31
CAFE PARADISE,0,72.830766,18.961783,NW-13
KELKAR COLLEGE,0,72.956632,19.162919,NW-10
CANOSSA SCHOOL (ANDHERI-E),0,72.865264,19.125169,NW-2
NAGRI NIWARA PLOT NO.5,0,72.879886,19.176137,NW-26
SOMPURI MARKET,0,72.838672,19.081038,NW-1
RAMESHWAR MANDIR (BORIVALI -E),0,72.870104,19.244285,NW-35
BANDRA POLICE STATION,0,72.835738,19.055552,NW-29
DANA BAZAR,0,73.008431,19.083585,NW-25
SHIVAR GARDEN,0,72.865704,19.288431,NW-18
"C.B.D.BELAPUR, KONKAN BHAVAN",0,73.040871,19.024337,NW-9
MAFATLAL MILL,0,72.840847,18.979813,NW-13
B.S.E.S SUB-STATION (SWAMI SAMARTH NAGAR),0,72.82529,19.134566,NW-14
SIR ALIYAWAR JUNG INSTITUTE(BANDRA-W),0,72.83423,19.052236,NW-29
POWAI CHOWK (MULUND-W),0,72.9359,19.1726833,NW-10
JAMBLI MOHALLA,0,72.829622,18.955982,NW-4
KOKANIPADA (EXTENSION) (BORIVALI -E),0,72.872462,19.245984,NW-35
S.R.A COLONY MANKHURD (LALLUBHAI COMPOUND),0,72.926803,19.04981,NW-7
SANTACRUZ STATION (W),0,72.841281,19.08209,NW-1
JAMA MASJID (MIRA ROAD),0,72.857524,19.28466,NW-18
WADALA MONORAIL STATION ROAD,0,72.873465,19.036828,NW-21
IMPERIAL SQUARE SOCIETY,0,72.94762,19.284444,NW-24
SION KOLIWADA,0,72.864705,19.039932,NW-21
BHAYANDER POLICE STATION,0,72.846953,19.300409,NW-18
"DR.DATTA SAMANT CHOWK, SAKI NAKA",0,72.885738,19.102864,NW-20
AFGHAN CHURCH,0,72.816978,18.907188,NW-19
VANICHA PADA,0,72.872899,19.150058,NW-26
"DUMPING GROUND, NIRANKARI BHAVAN",0,72.925774,19.067218,NW-7
MATUNGA (W),0,72.847636,19.03033,NW-8
"DEVIKA NAGAR, EKSAR KOLIWADA",0,72.845901,19.239556,NW-35
DIVINE CHILD HIGH SCHOOL,0,72.864188,19.112882,NW-27
RELIANCE ENERGY OFFICE (TILAK NAGAR CHEMBUR),0,72.897271,19.066734,NW-12
TRANSPORT CORPORATION,0,72.879166,19.269331,NW-3
NARAYAN DABHOLKAR MARG,0,72.793688,18.950777,NW-4
C.B.D. BELAPUR BUS STATION,0,73.041613,19.025095,NW-9
GADDI ADDA,0,72.853743,18.994836,NW-8
SHANTI ASHRAM JUNCTION,0,72.845066,19.242466,NW-35
MORE MALL,0,72.83987,19.214699,NW-30
I.R.B.COMPLEX (POWAI),0,72.900921,19.11353,NW-20
SHIVSENA OFFICE (CHEMBUR-W),0,72.906012,19.061983,NW-12
ADARSH DAIRY (MALAD-W),0,72.842881,19.192441,NW-6
SEAWOOD DARAVE RAILWAY STATION,0,73.017313,19.021382,NW-9
BALAJI NAGAR,0,72.850277,19.31014,NW-18
SARVODAYA NAGAR (BHANDUP-W),0,72.930063,19.149465,NW-36
SANDU GARDEN (CHEMBUR-E),0,72.898062,19.056289,NW-12
DINDOSHI PADA,0,72.878171,19.165557,NW-26
KAMALA NEHRU PARK (MALABAR HILL),0,72.80465,18.955321,NW-4
BEST NAGAR (GOREGAON-W),0,72.841283,19.153242,NW-31
"KANNAMWAR NAGAR, BUILDING NO.188",0,72.940675,19.118706,NW-16
TERNA ENGINEERING COLLEGE (NERUL),0,73.016955,19.030173,NW-9
"KANNAMWAR NAGAR, PRAVIN HOTEL",0,72.935325,19.116401,NW-16
SATHAYE COLLEGE (VILE PARLE-E),0,72.849401,19.097488,NW-27
NELCO,0,72.862845,19.117163,NW-27
"HIND RECTIFIER CORPORATION, COLOUR CARTONS",0,72.934463,19.157344,NW-36
APNA BAZAR  (MIRA ROAD),0,72.867557,19.275396,NW-11
BEVERLY PARK,0,72.867484,19.286779,NW-18
FORENSIC LAB,0,72.858718,19.07471,NW-32
SHIVAJI NAGAR (GOVANDI) ROAD NO.13,0,72.92336,19.06823,NW-7
NAGPADA POLICE HOSPITAL,0,72.831579,18.965885,NW-13
M.H.B.COLONY (BORIVALI -W),0,72.838527,19.230508,NW-30
KANDIVALI STATION ROAD (W),0,72.850137,19.205798,NW-30
MALVANI BLOCK NO.7,0,72.818839,19.186336,NW-23
AGRAWAL GREEN VILLAGE,0,72.89045,19.2706,NW-3
TATA MOTORS,0,72.949167,19.197547,NW-10
KURAR POLICE CHOWKY,0,72.863766,19.185479,NW-6
"VASHI NAKA (CHEMBUR), M.M.R.D.A COLONY",0,72.902926,19.031211,NW-34
SOUTH-NORTH MARG NO.9 (VILE PARLE-W),0,72.831157,19.10717,NW-14
VIKHROLI COURT,0,72.936427,19.115751,NW-16
MAKHAMALI TALAO,0,72.971712,19.198441,NW-15
DNYAN SARITA (MULUND-W),0,72.950547,19.178648,NW-10
RYAN INTERNATIONAL SCHOOL(GOREGAON-E),0,72.872397,19.171969,NW-26
GHATKOPAR SONAPUR,0,72.902807,19.073807,NW-28
GOREGAON TELEPHONE EXCHANGE,0,72.856661,19.157587,NW-31
ROYAL PARK,0,72.87537,19.270946,NW-11
RABALE POLICE STATION,0,73.000787,19.145777,NW-5
C-CROSS ROAD (SEEPZ) JUNCTION,0,72.871244,19.122895,NW-2
B.P.T. COLONY (WADALA),0,72.862479,19.01253,NW-8
CHARKOP SECTOR 6,0,72.833953,19.216656,NW-30
CHEMBUR PHATAK,0,72.899589,19.064646,NW-12
SAHYADRI SCHOOL,0,72.993421,19.197734,NW-15
YASHODHAN NAGAR (THANE),0,72.95432,19.208379,NW-15
AMAR NAGAR,0,72.931866,19.168284,NW-36
JAIN MANDIR (MIRA ROAD),0,72.862322,19.280082,NW-18
"KANDIVALI INDUSTRIAL ESTATE, GANESH NAGAR",0,72.828295,19.204194,NW-23
CENTRAL DAIRY TABELA  (AAREY COLONY),0,72.8829167,19.1570167,NW-26
"M.M.R.D.A., FAMILY COURT (BKC)",0,72.851471,19.056032,NW-29
SARDAR VALLABHBHAI PATEL COLLEGE,0,72.845903,19.249936,NW-35
BHUTTA COLLEGE,0,72.848443,19.108013,NW-27
SALVATION ARMY,0,72.826114,18.972594,NW-13
BRIMCO,0,72.822996,19.207587,NW-23
SWAN MILLS,0,72.848795,18.994761,NW-8
LALJIPADA POLICE CHOWKY,0,72.834343,19.203927,NW-30
BHARAT DIAMOND BOURSE,0,72.865432,19.064053,NW-32
KENDRIYA VIDYALAYA (MALAD-W),0,72.797834,19.188026,NW-23
HINDUSTAN DORR-OLIVER LIMITED,0,72.857545,19.112056,NW-27
MULUND COURT,0,72.958115,19.174501,NW-10
SANSKRITI APARTMENT,0,72.863502,19.213132,NW-22
KUMBHARWADA (CHEMBUR),0,72.891916,19.054281,NW-12
JAGDUSHA NAGAR,0,72.908471,19.099583,NW-28
M.I.G.COLONY (KALA NAGAR),0,72.847651,19.056183,NW-29
VIJAY PRINTING PRESS (SAKI NAKA),0,72.884693,19.101707,NW-20
MASTER WADI,0,72.790378,19.15238,NW-37
KETAKI PADA,0,72.869337,19.255857,NW-11
GOPAL NAGAR (WORLI),0,72.823352,19.006235,NW-33
VAIBHAV ASAVARI SOCIETY (WARE HOUSE),0,72.86671,19.106514,NW-27
ABHINAV NAGAR,0,72.8682333,19.2318833,NW-35
VIVEKANAND NAGAR (BELAPUR),0,73.044519,19.023739,NW-9
B.M.C.OFFICE-VIKHROLI,0,72.926143,19.117032,NW-16
BHANDUP VILLAGE (W),0,72.943295,19.151662,NW-36
NEW D.N.NAGAR,0,72.829893,19.118173,NW-14
SHANGRILA COMPANY,0,72.937553,19.154236,NW-36
BANDRA RAILWAY TERMINUS,0,72.841547,19.062603,NW-29
WADALA TRUCK TERMINAL,0,72.874265,19.034561,NW-21
ADHYA SHANKARACHARYA UDYAN,0,72.816008,19.008154,NW-33
SHANTI NAGAR (KALINA),0,72.849597,19.073946,NW-1
GANESH MANDIR (ASALPHA),0,72.900613,19.095498,NW-28
VIJAY PRINTING PRESS,0,72.88456,19.101499,NW-20
KARTVYA NAGAR,0,72.859186,19.007966,NW-8
GUNDECHA PARK,0,72.877606,19.21248,NW-22
ANITA NAGAR,0,72.875854,19.197148,NW-22
K.C.COMPANY (BHANDUP-W),0,72.933436,19.158897,NW-36
FERRY WHARF,0,72.849399,18.956935,NW-13
DNYANODAY VIDYALAYA,0,72.950564,19.207069,NW-10
KINNARI HALL (KANNAMWAR NAGAR),0,72.934384,19.11127,NW-16
MAROL BHAVAN,0,72.888266,19.102477,NW-20
LALLUBHAI COMPOUND POLICE CHOWKY,0,72.927259,19.053152,NW-7
KISAN NAGAR JUNCTION,0,72.953893,19.193409,NW-10
ELIA SARVAT JUNIOR COLLEGE,0,72.8248167,19.1872667,NW-23
"SWAMI NARAYAN CHOWK, DADAR STATION -E",0,72.844505,19.018175,NW-8
MHADA COLONY (ANDHERI-W),0,72.826279,19.134133,NW-14
"B.D.PATIL MARG, HPCL",0,72.898,19.01942,NW-34
JAIN MANDIR (KANDIVALI-W),0,72.849103,19.201949,NW-6
KRISHNA BUILDING (MALAD-W),0,72.839804,19.187236,NW-6
NAVRANG HOTEL,0,73.067326,19.039374,NW-17
DON BOSCO VIDYALAYA (NERUL),0,73.014424,19.01758,NW-9
RABALE NAKA,0,73.002374,19.142597,NW-5
DAHISAR PHATAK (W),0,72.859183,19.247567,NW-35
SHIVAJI CHOWK (NERUL),0,73.022983,19.044246,NW-9
